site_id,site_latitude,site_longitude,year_month,year,month,target_area_precip_mm,control_area_precip_mm,target_area_seeded,bogus_control,state,project_name
site_114,33.92,257.68,2005-06,2005,6,26.182,31.203,False,False,texas,
site_114,33.92,257.68,2005-07,2005,7,54.505,44.2,False,False,texas,
site_114,33.92,257.68,2005-08,2005,8,103.667,208.504,False,False,texas,
site_114,33.92,257.68,2005-09,2005,9,22.816,1.669,False,False,texas,
site_114,33.92,257.68,2005-10,2005,10,32.023,136.491,False,False,texas,
site_114,33.92,257.68,2005-11,2005,11,5.397,0.0,False,False,texas,
site_114,33.92,257.68,2005-12,2005,12,2.979,0.445,False,False,texas,
site_114,33.92,257.68,2006-01,2006,1,0.609,4.975,False,False,texas,
site_114,33.92,257.68,2006-02,2006,2,4.121,23.985,False,False,texas,
site_114,33.92,257.68,2006-03,2006,3,43.994,67.634,False,False,texas,
site_114,33.92,257.68,2006-04,2006,4,24.044,45.605,False,False,texas,
site_114,33.92,257.68,2006-05,2006,5,86.81,85.325,False,False,texas,
site_114,33.92,257.68,2006-06,2006,6,17.547,39.224,False,False,texas,
site_114,33.92,257.68,2006-07,2006,7,97.807,3.556,False,False,texas,
site_114,33.92,257.68,2006-08,2006,8,99.053,38.381,False,False,texas,
site_114,33.92,257.68,2006-09,2006,9,114.295,39.661,False,False,texas,
site_114,33.92,257.68,2006-10,2006,10,49.297,54.508,False,False,texas,
site_114,33.92,257.68,2006-11,2006,11,9.378,1.537,False,False,texas,
site_114,33.92,257.68,2006-12,2006,12,50.265,26.995,False,False,texas,
site_114,33.92,257.68,2007-01,2007,1,28.205,69.653,False,False,texas,
site_114,33.92,257.68,2007-02,2007,2,5.955,16.186,False,False,texas,
site_114,33.92,257.68,2007-03,2007,3,125.487,153.374,False,False,texas,
site_114,33.92,257.68,2007-04,2007,4,37.277,60.528,False,False,texas,
site_114,33.92,257.68,2007-05,2007,5,97.695,145.234,False,False,texas,
site_114,33.92,257.68,2007-06,2007,6,123.208,261.769,False,False,texas,
site_114,33.92,257.68,2007-07,2007,7,20.264,42.313,False,False,texas,
site_114,33.92,257.68,2007-08,2007,8,16.32,94.436,False,False,texas,
site_114,33.92,257.68,2007-09,2007,9,63.442,75.429,False,False,texas,
site_114,33.92,257.68,2007-10,2007,10,0.0,25.364,False,False,texas,
site_114,33.92,257.68,2007-11,2007,11,10.317,30.854,False,False,texas,
site_114,33.92,257.68,2007-12,2007,12,30.624,7.75,False,False,texas,
site_114,33.92,257.68,2008-01,2008,1,0.0,12.845,False,False,texas,
site_114,33.92,257.68,2008-02,2008,2,13.63,8.98,False,False,texas,
site_114,33.92,257.68,2008-03,2008,3,0.0,100.791,False,False,texas,
site_114,33.92,257.68,2008-04,2008,4,13.513,30.738,False,False,texas,
site_114,33.92,257.68,2008-05,2008,5,62.862,44.515,False,False,texas,
site_114,33.92,257.68,2008-06,2008,6,63.634,65.396,False,False,texas,
site_114,33.92,257.68,2008-07,2008,7,56.447,9.596,False,False,texas,
site_114,33.92,257.68,2008-08,2008,8,81.325,118.237,False,False,texas,
site_114,33.92,257.68,2008-09,2008,9,124.279,42.017,False,False,texas,
site_114,33.92,257.68,2008-10,2008,10,65.686,48.281,False,False,texas,
site_114,33.92,257.68,2008-11,2008,11,1.267,3.235,False,False,texas,
site_114,33.92,257.68,2008-12,2008,12,4.469,0.468,False,False,texas,
site_114,33.92,257.68,2009-01,2009,1,1.391,2.91,False,False,texas,
site_114,33.92,257.68,2009-02,2009,2,12.686,10.796,False,False,texas,
site_114,33.92,257.68,2009-03,2009,3,11.795,26.766,False,False,texas,
site_114,33.92,257.68,2009-04,2009,4,22.63,27.401,False,False,texas,
site_114,33.92,257.68,2009-05,2009,5,27.911,55.05,False,False,texas,
site_114,33.92,257.68,2009-06,2009,6,125.195,104.56,False,False,texas,
site_114,33.92,257.68,2009-07,2009,7,87.841,105.47,False,False,texas,
site_114,33.92,257.68,2009-08,2009,8,15.309,13.294,False,False,texas,
site_114,33.92,257.68,2009-09,2009,9,31.446,92.202,False,False,texas,
site_114,33.92,257.68,2009-10,2009,10,29.418,75.445,False,False,texas,
site_114,33.92,257.68,2009-11,2009,11,3.929,4.046,False,False,texas,
site_114,33.92,257.68,2009-12,2009,12,38.149,41.15,False,False,texas,
site_114,33.92,257.68,2010-01,2010,1,31.523,67.172,False,False,texas,
site_114,33.92,257.68,2010-02,2010,2,55.539,69.697,False,False,texas,
site_114,33.92,257.68,2010-03,2010,3,63.78,56.021,False,False,texas,
site_114,33.92,257.68,2010-04,2010,4,52.204,72.705,False,False,texas,
site_114,33.92,257.68,2010-05,2010,5,70.562,71.543,False,False,texas,
site_114,33.92,257.68,2010-06,2010,6,37.021,37.697,False,False,texas,
site_114,33.92,257.68,2010-07,2010,7,106.557,120.582,False,False,texas,
site_114,33.92,257.68,2010-08,2010,8,34.396,8.312,False,False,texas,
site_114,33.92,257.68,2010-09,2010,9,26.271,139.324,False,False,texas,
site_114,33.92,257.68,2010-10,2010,10,21.148,32.073,False,False,texas,
site_114,33.92,257.68,2010-11,2010,11,16.171,0.555,False,False,texas,
site_114,33.92,257.68,2010-12,2010,12,0.0,19.953,False,False,texas,
site_114,33.92,257.68,2011-01,2011,1,0.0,6.511,False,False,texas,
site_114,33.92,257.68,2011-02,2011,2,7.707,28.352,False,False,texas,
site_114,33.92,257.68,2011-03,2011,3,15.705,19.369,False,False,texas,
site_114,33.92,257.68,2011-04,2011,4,0.0,4.394,False,False,texas,
site_114,33.92,257.68,2011-05,2011,5,2.957,44.234,False,False,texas,
site_114,33.92,257.68,2011-06,2011,6,0.0,18.692,False,False,texas,
site_114,33.92,257.68,2011-07,2011,7,46.892,0.003,False,False,texas,
site_114,33.92,257.68,2011-08,2011,8,2.429,124.183,False,False,texas,
site_114,33.92,257.68,2011-09,2011,9,48.331,20.172,False,False,texas,
site_114,33.92,257.68,2011-10,2011,10,33.425,95.795,False,False,texas,
site_114,33.92,257.68,2011-11,2011,11,2.131,4.775,False,False,texas,
site_114,33.92,257.68,2011-12,2011,12,62.823,37.658,False,False,texas,
site_114,33.92,257.68,2012-01,2012,1,0.0,89.525,False,False,texas,
site_114,33.92,257.68,2012-02,2012,2,17.536,60.748,False,False,texas,
site_114,33.92,257.68,2012-03,2012,3,14.026,32.866,False,False,texas,
site_114,33.92,257.68,2012-04,2012,4,22.954,33.924,False,False,texas,
site_114,33.92,257.68,2012-05,2012,5,30.303999,81.676796,False,False,texas,
site_114,33.92,257.68,2012-06,2012,6,41.682,17.42,False,False,texas,
site_114,33.92,257.68,2012-07,2012,7,19.529,45.688,False,False,texas,
site_114,33.92,257.68,2012-08,2012,8,41.905,44.246,False,False,texas,
site_114,33.92,257.68,2012-09,2012,9,40.174,239.256,False,False,texas,
site_114,33.92,257.68,2012-10,2012,10,2.87,13.883,False,False,texas,
site_114,33.92,257.68,2012-11,2012,11,0.0,0.0,False,False,texas,
site_114,33.92,257.68,2012-12,2012,12,23.7251,3.8277998,False,False,texas,
site_114,33.92,257.68,2013-01,2013,1,16.086,36.566,False,False,texas,
site_114,33.92,257.68,2013-02,2013,2,35.476,6.571,False,False,texas,
site_114,33.92,257.68,2013-03,2013,3,11.807,0.786,False,False,texas,
site_114,33.92,257.68,2013-04,2013,4,0.0,29.322,False,False,texas,
site_114,33.92,257.68,2013-05,2013,5,3.859,47.595,False,False,texas,
site_114,33.92,257.68,2013-06,2013,6,100.547,72.481,False,False,texas,
site_114,33.92,257.68,2013-07,2013,7,152.011,145.676,False,False,texas,
site_114,33.92,257.68,2013-08,2013,8,121.746,18.066,False,False,texas,
site_114,33.92,257.68,2013-09,2013,9,22.43,86.078,False,False,texas,
site_114,33.92,257.68,2013-10,2013,10,11.499,57.017,False,False,texas,
site_114,33.92,257.68,2013-11,2013,11,23.316,29.918,False,False,texas,
site_114,33.92,257.68,2013-12,2013,12,6.191,33.713,False,False,texas,
site_114,33.92,257.68,2014-01,2014,1,0.0,0.772,False,False,texas,
site_114,33.92,257.68,2014-02,2014,2,3.135,9.792,False,False,texas,
site_114,33.92,257.68,2014-03,2014,3,7.733,7.302,False,False,texas,
site_114,33.92,257.68,2014-04,2014,4,3.994,12.312,False,False,texas,
site_114,33.92,257.68,2014-05,2014,5,110.678,122.346,False,False,texas,
site_114,33.92,257.68,2014-06,2014,6,97.967,75.065,False,False,texas,
site_114,33.92,257.68,2014-07,2014,7,69.079,122.746,False,False,texas,
site_114,33.92,257.68,2014-08,2014,8,47.896,80.663,False,False,texas,
site_114,33.92,257.68,2014-09,2014,9,154.992,47.299,False,False,texas,
site_114,33.92,257.68,2014-10,2014,10,7.696,53.276,False,False,texas,
site_114,33.92,257.68,2014-11,2014,11,33.233,92.324,False,False,texas,
site_114,33.92,257.68,2014-12,2014,12,6.671,18.187,False,False,texas,
site_114,33.92,257.68,2015-01,2015,1,36.523,46.093,False,False,texas,
site_114,33.92,257.68,2015-02,2015,2,26.901,31.587,False,False,texas,
site_114,33.92,257.68,2015-03,2015,3,16.258,55.494,False,False,texas,
site_114,33.92,257.68,2015-04,2015,4,34.208,73.969,False,False,texas,
site_114,33.92,257.68,2015-05,2015,5,124.066,184.948,False,False,texas,
site_114,33.92,257.68,2015-06,2015,6,73.732,121.433,False,False,texas,
site_114,33.92,257.68,2015-07,2015,7,63.163,103.924,False,False,texas,
site_114,33.92,257.68,2015-08,2015,8,57.266,15.801,False,False,texas,
site_114,33.92,257.68,2015-09,2015,9,34.111,8.152,False,False,texas,
site_114,33.92,257.68,2015-10,2015,10,136.903,99.133,False,False,texas,
site_114,33.92,257.68,2015-11,2015,11,16.946,98.099,False,False,texas,
site_114,33.92,257.68,2015-12,2015,12,27.627,49.482,False,False,texas,
site_114,33.92,257.68,2016-01,2016,1,5.293,0.0,False,False,texas,
site_114,33.92,257.68,2016-02,2016,2,2.014,14.187,False,False,texas,
site_114,33.92,257.68,2016-03,2016,3,1.652,52.864,False,False,texas,
site_114,33.92,257.68,2016-04,2016,4,30.829,148.33,False,False,texas,
site_114,33.92,257.68,2016-05,2016,5,88.956,168.152,False,False,texas,
site_114,33.92,257.68,2016-06,2016,6,113.95,98.415,False,False,texas,
site_114,33.92,257.68,2016-07,2016,7,10.978,0.002,False,False,texas,
site_114,33.92,257.68,2016-08,2016,8,123.701,108.533,False,False,texas,
site_114,33.92,257.68,2016-09,2016,9,121.167,145.009,False,False,texas,
site_114,33.92,257.68,2016-10,2016,10,18.846,10.333,False,False,texas,
site_114,33.92,257.68,2016-11,2016,11,30.863,184.964,False,False,texas,
site_114,33.92,257.68,2016-12,2016,12,9.536,32.66,False,False,texas,
site_114,33.92,257.68,2017-01,2017,1,38.356,44.938,False,False,texas,
site_114,33.92,257.68,2017-02,2017,2,15.755,51.733,False,False,texas,
site_114,33.92,257.68,2017-03,2017,3,26.902,15.674,False,False,texas,
site_114,33.92,257.68,2017-04,2017,4,35.622,71.098,False,False,texas,
site_114,33.92,257.68,2017-05,2017,5,10.789,61.163,False,False,texas,
site_114,33.92,257.68,2017-06,2017,6,48.082,30.693,False,False,texas,
site_114,33.92,257.68,2017-07,2017,7,108.318,49.894,False,False,texas,
site_114,33.92,257.68,2017-08,2017,8,78.269,75.043,False,False,texas,
site_114,33.92,257.68,2017-09,2017,9,89.105,85.22,False,False,texas,
site_114,33.92,257.68,2017-10,2017,10,16.461,6.277,False,False,texas,
site_114,33.92,257.68,2017-11,2017,11,0.0,27.53,False,False,texas,
site_114,33.92,257.68,2017-12,2017,12,0.0,32.401,False,False,texas,
site_114,33.92,257.68,2018-01,2018,1,0.0,0.957,False,False,texas,
site_114,33.92,257.68,2018-02,2018,2,11.632,52.646,False,False,texas,
site_114,33.92,257.68,2018-03,2018,3,11.286,49.809,False,False,texas,
site_114,33.92,257.68,2018-04,2018,4,1.534,25.302,False,False,texas,
site_114,33.92,257.68,2018-05,2018,5,7.701,50.684,False,False,texas,
site_114,33.92,257.68,2018-06,2018,6,35.898,49.457,False,False,texas,
site_114,33.92,257.68,2018-07,2018,7,33.849,50.319,False,False,texas,
site_114,33.92,257.68,2018-08,2018,8,101.281,83.98,False,False,texas,
site_114,33.92,257.68,2018-09,2018,9,88.223,151.739,False,False,texas,
site_114,33.92,257.68,2018-10,2018,10,79.55,312.673,False,False,texas,
site_114,33.92,257.68,2018-11,2018,11,3.885,34.876,False,False,texas,
site_114,33.92,257.68,2018-12,2018,12,27.752,80.181,False,False,texas,
site_114,33.92,257.68,2019-01,2019,1,0.414,22.18,False,False,texas,
site_114,33.92,257.68,2019-02,2019,2,3.167,14.379,False,False,texas,
site_114,33.92,257.68,2019-03,2019,3,25.344,45.642,False,False,texas,
site_114,33.92,257.68,2019-04,2019,4,38.387,137.676,False,False,texas,
site_114,33.92,257.68,2019-05,2019,5,138.777,174.056,False,False,texas,
site_114,33.92,257.68,2019-06,2019,6,93.857,85.019,False,False,texas,
site_114,33.92,257.68,2019-07,2019,7,48.338,5.01,False,False,texas,
site_114,33.92,257.68,2019-08,2019,8,21.253,21.494,False,False,texas,
site_114,33.92,257.68,2019-09,2019,9,99.055,36.311,False,False,texas,
site_114,33.92,257.68,2019-10,2019,10,35.975,35.483,False,False,texas,
site_114,33.92,257.68,2019-11,2019,11,21.897,54.05,False,False,texas,
site_114,33.92,257.68,2019-12,2019,12,15.748,49.06,False,False,texas,
site_114,33.92,257.68,2020-01,2020,1,5.829,36.857,False,False,texas,
site_114,33.92,257.68,2020-02,2020,2,14.564,79.708,False,False,texas,
site_114,33.92,257.68,2020-03,2020,3,66.11,137.508,False,False,texas,
site_114,33.92,257.68,2020-04,2020,4,0.0,13.178,False,False,texas,
site_114,33.92,257.68,2020-05,2020,5,9.859,53.57,False,False,texas,
site_114,33.92,257.68,2020-06,2020,6,17.333,70.25,False,False,texas,
site_114,33.92,257.68,2020-07,2020,7,26.401,54.516,False,False,texas,
site_114,33.92,257.68,2020-08,2020,8,27.341,6.983,False,False,texas,
site_114,33.92,257.68,2020-09,2020,9,16.589,139.501,False,False,texas,
site_114,33.92,257.68,2020-10,2020,10,16.217,4.104,False,False,texas,
site_114,33.92,257.68,2020-11,2020,11,9.898,14.516,False,False,texas,
site_114,33.92,257.68,2020-12,2020,12,0.0,6.363,False,False,texas,
site_114,33.92,257.68,2021-01,2021,1,33.3582,61.143097,False,False,texas,
site_114,33.92,257.68,2021-02,2021,2,7.0175,16.3965,False,False,texas,
site_114,33.92,257.68,2021-03,2021,3,3.4076998,34.8964,False,False,texas,
site_114,33.92,257.68,2021-04,2021,4,4.1077,52.0226,False,False,texas,
site_114,33.92,257.68,2021-05,2021,5,111.507996,118.27409,False,False,texas,
site_114,33.92,257.68,2021-06,2021,6,83.2726,93.29,False,False,texas,
site_114,33.92,257.68,2021-07,2021,7,51.8019,91.9824,False,False,texas,
site_114,33.92,257.68,2021-08,2021,8,60.8605,158.8924,False,False,texas,
site_114,33.92,257.68,2021-09,2021,9,26.2473,5.4565,False,False,texas,
site_114,33.92,257.68,2021-10,2021,10,27.6101,112.132195,False,False,texas,
site_114,33.92,257.68,2021-11,2021,11,0.0,4.0021,False,False,texas,
site_114,33.92,257.68,2021-12,2021,12,0.0,0.0,False,False,texas,
site_114,33.92,257.68,2022-01,2022,1,10.3553,6.2998,False,False,texas,
site_114,33.92,257.68,2022-02,2022,2,0.724,34.1555,False,False,texas,
site_114,33.92,257.68,2022-03,2022,3,2.6311,13.861199,False,False,texas,
site_114,33.92,257.68,2022-04,2022,4,0.0,13.183599,False,False,texas,
site_114,33.92,257.68,2022-05,2022,5,80.478294,37.9936,False,False,texas,
site_114,33.92,257.68,2022-06,2022,6,30.4702,52.2476,False,False,texas,
site_114,33.92,257.68,2022-07,2022,7,23.153599,4.0418997,False,False,texas,
site_114,33.92,257.68,2022-08,2022,8,97.872696,46.3461,False,False,texas,
site_114,33.92,257.68,2022-09,2022,9,39.1648,36.3609,False,False,texas,
site_114,33.92,257.68,2022-10,2022,10,28.9196,101.2252,False,False,texas,
site_114,33.92,257.68,2022-11,2022,11,18.3975,62.1452,False,False,texas,
site_114,33.92,257.68,2022-12,2022,12,8.8921995,59.207897,False,False,texas,
site_114,33.92,257.68,2023-01,2023,1,8.3997,18.3293,False,False,texas,
site_114,33.92,257.68,2023-02,2023,2,1.9866999,39.4421,False,False,texas,
site_114,33.92,257.68,2023-03,2023,3,0.0067,61.0957,False,False,texas,
site_114,33.92,257.68,2023-04,2023,4,7.4256997,19.2162,False,False,texas,
site_114,33.92,257.68,2023-05,2023,5,180.8961,140.427,False,False,texas,
site_114,33.92,257.68,2023-06,2023,6,42.788597,64.8368,False,False,texas,
site_114,33.92,257.68,2023-07,2023,7,51.8323,33.625,False,False,texas,
site_114,33.92,257.68,2023-08,2023,8,10.441999,13.5815,False,False,texas,
site_114,33.92,257.68,2023-09,2023,9,77.3445,93.4407,False,False,texas,
site_114,33.92,257.68,2023-10,2023,10,58.2847,74.4722,False,False,texas,
site_114,33.92,257.68,2023-11,2023,11,2.6915998,10.2108,False,False,texas,
site_114,33.92,257.68,2023-12,2023,12,18.672,57.02,False,False,texas,
site_114,33.92,257.68,2024-01,2024,1,8.7887,49.958,False,False,texas,
site_114,33.92,257.68,2024-02,2024,2,12.9452,44.1367,False,False,texas,
site_114,33.92,257.68,2024-03,2024,3,4.9047,44.056297,False,False,texas,
site_114,33.92,257.68,2024-04,2024,4,33.981,53.5892,False,False,texas,
site_114,33.92,257.68,2024-05,2024,5,50.8634,211.08829,False,False,texas,
site_114,33.92,257.68,2024-06,2024,6,86.4471,38.669,False,False,texas,
site_114,33.92,257.68,2024-07,2024,7,55.0727,23.4116,False,False,texas,
site_114,33.92,257.68,2024-08,2024,8,38.635498,33.0151,False,False,texas,
site_114,33.92,257.68,2024-09,2024,9,28.351398,139.3837,False,False,texas,
site_114,33.92,257.68,2024-10,2024,10,0.0,1.4463999,False,False,texas,
site_114,33.92,257.68,2024-11,2024,11,133.44609,174.20349,False,False,texas,
site_114,33.92,257.68,2024-12,2024,12,0.0,11.4897995,False,False,texas,
site_114,33.92,257.68,2025-01,2025,1,3.4569,23.737999,False,False,texas,
site_114,33.92,257.68,2025-02,2025,2,0.0,1.4975,False,False,texas,
site_114,33.92,257.68,2025-03,2025,3,2.5655,18.9447,False,False,texas,
site_114,33.92,257.68,2025-04,2025,4,99.6272,150.0559,False,False,texas,
site_114,33.92,257.68,2025-05,2025,5,66.7074,140.87059,False,False,texas,
site_114,33.92,257.68,2025-06,2025,6,110.6698,41.0379,False,False,texas,
site_114,33.92,257.68,2025-07,2025,7,74.263,64.465,False,False,texas,
site_114,33.92,257.68,2025-08,2025,8,51.776,19.052,False,False,texas,
site_114,33.92,257.68,2025-09,2025,9,29.289,59.267,False,False,texas,
site_114,33.92,257.68,2025-10,2025,10,29.392,47.317,False,False,texas,
site_114,33.92,257.68,2025-11,2025,11,6.126,66.747,False,False,texas,
site_114,33.92,257.68,2025-12,2025,12,4.499,0.0,False,False,texas,
site_115,35.35,258.62,2000-01,2000,1,5.222,4.23,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-02,2000,2,0.0,2.094,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-03,2000,3,81.998,50.0975,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-04,2000,4,26.639,22.992,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-05,2000,5,37.425,31.154,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-06,2000,6,201.287,158.4865,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-07,2000,7,35.381,18.667,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-08,2000,8,10.663,5.3315,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-09,2000,9,0.905,13.2605,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-10,2000,10,80.343,91.543,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-11,2000,11,14.822,41.531,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2000-12,2000,12,23.993,17.3295,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-01,2001,1,31.89,37.109497,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-02,2001,2,24.154,38.923,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-03,2001,3,65.596,50.946503,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-04,2001,4,7.946,15.934,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-05,2001,5,130.519,97.199,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-06,2001,6,41.49,22.716501,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-07,2001,7,0.0,0.4315,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-08,2001,8,55.325,71.085,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-09,2001,9,45.322,52.818497,False,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-10,2001,10,1.187,18.9195,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-11,2001,11,50.225,55.8805,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2001-12,2001,12,1.739,8.9795,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-01,2002,1,25.681,20.0085,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-02,2002,2,7.569,21.843,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-03,2002,3,4.87,50.2715,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-04,2002,4,22.673,18.5165,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-05,2002,5,49.585,104.427505,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-06,2002,6,75.97,52.269,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-07,2002,7,59.06,89.4505,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-08,2002,8,123.347,80.7395,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-09,2002,9,40.129,32.238503,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-10,2002,10,150.306,157.825,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-11,2002,11,4.732,10.854,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2002-12,2002,12,21.452,27.814499,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-01,2003,1,0.0,1.3715,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-02,2003,2,13.006,24.645,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-03,2003,3,26.564,27.068,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-04,2003,4,10.332,45.739002,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-05,2003,5,44.775,35.5945,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-06,2003,6,174.641,178.037,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-07,2003,7,11.539,9.698999,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-08,2003,8,56.486,45.6515,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-09,2003,9,42.76,60.072998,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-10,2003,10,23.485,94.5625,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-11,2003,11,12.652,16.056,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2003-12,2003,12,0.104,0.085,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-01,2004,1,20.695,23.246,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-02,2004,2,26.013,43.8115,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-03,2004,3,57.074,54.766502,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-04,2004,4,80.295,107.468,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-05,2004,5,1.52,13.594,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-06,2004,6,109.662,106.058,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-07,2004,7,46.461,56.097,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-08,2004,8,50.727,112.187004,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-09,2004,9,86.166,52.044,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-10,2004,10,112.934,138.767,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-11,2004,11,127.256,141.172,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2004-12,2004,12,9.922,13.8654995,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-01,2005,1,36.761,27.236,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-02,2005,2,17.778,70.155,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-03,2005,3,27.818,57.2225,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-04,2005,4,19.0,17.019001,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-05,2005,5,68.759,86.7425,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-06,2005,6,102.632,66.9175,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-07,2005,7,38.001,41.100502,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-08,2005,8,91.94,150.222,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-09,2005,9,14.654,8.1615,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-10,2005,10,29.274,82.8825,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-11,2005,11,7.591,3.7955,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2005-12,2005,12,0.0,0.2225,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-01,2006,1,2.261,3.618,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-02,2006,2,0.464,12.224501,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-03,2006,3,47.511,57.572502,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-04,2006,4,4.47,25.0375,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-05,2006,5,132.228,108.7765,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-06,2006,6,40.401,39.8125,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-07,2006,7,46.029,24.7925,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-08,2006,8,208.187,123.284,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-09,2006,9,48.87,44.2655,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-10,2006,10,55.926,55.217,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-11,2006,11,6.055,3.796,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2006-12,2006,12,98.632,62.813503,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2007-01,2007,1,20.823,45.238,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2007-02,2007,2,2.286,9.236,True,False,texas,PGCD Weather Modification Program
site_115,35.35,258.62,2007-03,2007,3,125.804,139.58899,True,False,texas,PGCD Weather Modification Program
