site_id,year,treatment_start_year,did_eligible,target_area,control_area,precip_target_area,precip_control_area
western uintas,2011,2003,True,upper weber basin above 7000 feet,climatologically similar nearby area,724.3435763088496,705.3983025235212
western uintas,2012,2003,True,upper weber basin above 7000 feet,climatologically similar nearby area,755.0420207696146,677.5846450309973
western uintas,2013,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,738.0235030047074,667.4186694156103
western uintas,2014,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,716.5155138259552,702.5011335674351
western uintas,2015,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,740.4233016335261,631.1358217961465
western uintas,2016,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,724.3898328703165,656.7256106398693
western uintas,2017,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,726.8417788390998,698.5627029056429
western uintas,2018,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,704.6090719278204,707.5610441658711
western uintas,2019,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,691.5871720136709,698.7670307460453
western uintas,2020,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,738.6792759615853,671.01409253206
western uintas,2021,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,749.427952359263,692.5527039465373
western uintas,2022,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,730.2146116563055,725.2802331809348
western uintas,2023,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,749.3641872720485,732.5445442657091
western uintas,2024,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,712.7798415497097,720.0944220601015
western uintas,2025,2003,True,"upper weber basin above 7,000 feet elevation",climatologically similar nearby area,775.6580454784165,751.9208445259247
western uintas cloud seeding program,2000,2001,False,"western uinta mountains, utah","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2001,2001,False,"western uinta mountains, utah","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2002,2001,False,upper provo and weber basins,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2003,2001,False,upper provo and weber basins,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2004,2001,False,"upper provo and weber river basins above 7,000 feet","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2005,2001,False,"upper provo and weber basins above 7,000 feet","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2006,2001,False,"upper provo and weber basins above 7,000 feet","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2007,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2008,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2009,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2010,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2011,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2012,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2013,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2014,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2015,2001,False,upper weber basin above 7000 feet,"various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2016,2001,False,"weber and provo river basins above 7,000 feet elevation","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2017,2001,False,"weber and provo river basins above 7,000 feet elevation","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2018,2001,False,"weber and provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2019,2001,False,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2020,2001,False,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2021,2001,False,"weber and provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2022,2001,False,"weber and provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",,
western uintas cloud seeding program,2023,2001,False,"weber/provo river basins over 7,000 feet elevation",various sites in utah,,
western uintas cloud seeding program,2024,2001,False,"weber/provo river basins over 7,000 feet elevation",various sites in utah,,
western uintas cloud seeding program,2025,2001,False,"weber and provo river basins above 7,000 feet elevation",various sites in utah,,
"western uintas, utah",2000,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",717.5717020013353,760.4349255864809
"western uintas, utah",2001,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",772.4006978460869,734.3136086510447
"western uintas, utah",2002,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",730.4445745268318,748.4874486647095
"western uintas, utah",2003,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",739.1891190661742,722.9283460698036
"western uintas, utah",2004,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",723.830370234608,757.7965252402146
"western uintas, utah",2005,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",750.4649463278591,790.8025154805334
"western uintas, utah",2006,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",789.8828114619495,782.6322521177742
"western uintas, utah",2007,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",780.8907022110989,803.050233147978
"western uintas, utah",2008,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",794.9605528007008,762.9278689050252
"western uintas, utah",2009,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",786.0535636483484,806.6524948628564
"western uintas, utah",2010,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",747.9082542867408,770.6673943388007
"western uintas, utah",2011,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",807.4940936729404,814.7896270642474
"western uintas, utah",2012,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",804.5883543305213,779.9535813139469
"western uintas, utah",2013,2011,True,"upper weber basin above 7,000 feet","various sites in idaho, nevada, and utah",832.8884048530456,800.6807843451069
"western uintas, utah",2014,2011,True,"weber and provo river basins above 7,000 feet elevation","various sites in idaho, nevada, and utah",788.4859896628769,822.3778091077464
"western uintas, utah",2015,2011,True,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",838.1776593535393,783.1643092854698
"western uintas, utah",2016,2011,True,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",837.7428353985055,795.9597246886044
"western uintas, utah",2017,2011,True,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",856.4500618518744,825.2215856301575
"western uintas, utah",2018,2011,True,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",817.1374587744019,792.1749209017485
"western uintas, utah",2019,2011,True,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",845.1792757597425,764.977692937346
"western uintas, utah",2020,2011,True,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",875.6779296580019,854.0751763646227
"western uintas, utah",2021,2011,True,"weber/provo river basins over 7,000 feet elevation","various sites in idaho, nevada, and utah",820.9336432895701,791.2558883915716
"western uintas, utah",2022,2011,True,"weber and provo river basins over 7,000 feet elevation",various sites in utah,804.2625874192792,809.4689012734385
"western uintas, utah",2023,2011,True,"weber and provo river basins over 7,000 feet elevation",various sites in utah,799.0180981839153,836.9001667362782
"western uintas, utah",2024,2011,True,"weber and provo river basins over 7,000 feet elevation",various sites in utah,870.4789963694061,795.28765240672
"western uintas, utah",2025,2011,True,"weber and provo river basins over 7,000 feet elevation",various sites in utah,793.2053670551987,787.8033021694467
wind river range weather modification project,2000,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,402.6920236765519,418.34343241937086
wind river range weather modification project,2001,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,425.432829675974,369.6730900521903
wind river range weather modification project,2002,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,421.62938842074783,409.802348078302
wind river range weather modification project,2003,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,430.1361216046043,425.6259666078852
wind river range weather modification project,2004,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,427.55724639502137,415.2512025793709
wind river range weather modification project,2005,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,456.47164533283484,385.91372642035634
wind river range weather modification project,2006,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,403.1920904815301,466.8544489051003
wind river range weather modification project,2007,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,412.57512153853673,432.0884538487294
wind river range weather modification project,2008,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,412.6835138682294,467.77880294404355
wind river range weather modification project,2009,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,455.25479529656525,427.9990937454889
wind river range weather modification project,2010,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,459.5099647098766,414.9997004577309
wind river range weather modification project,2011,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,450.7806329829627,446.229523006379
wind river range weather modification project,2012,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,471.5873416722482,436.60532184179453
wind river range weather modification project,2013,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,415.0489783155905,415.05596355021606
wind river range weather modification project,2014,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,488.6806027887784,483.74460646968737
wind river range weather modification project,2015,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,487.58096554280644,433.9432444276501
wind river range weather modification project,2016,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,513.9827329898078,405.9933403801108
wind river range weather modification project,2017,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,540.0078548717571,487.7041513489333
wind river range weather modification project,2018,2016,True,west-central wyoming,climatologically similar nearby area,439.47946693877384,444.3925496046844
wind river range weather modification project,2019,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,466.16728771391746,444.3044026846094
wind river range weather modification project,2020,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,471.67909536679156,417.86531032425063
wind river range weather modification project,2021,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,509.5939443326126,508.0235371649248
wind river range weather modification project,2022,2016,True,"wind river range, west-central wyoming",climatologically similar nearby area,473.0180606698825,434.76298531975783
wind river range weather modification project,2023,2016,True,"wind river and sierra madre ranges, west-central wyoming",climatologically similar nearby area,520.9389657032696,470.9612370176412
wind river range weather modification project,2024,2016,True,"wind river and sierra madre ranges, west-central wyoming",climatologically similar nearby area,543.7630131313172,494.815508063511
wind river range weather modification project,2025,2016,True,west-central wyoming,climatologically similar nearby area,522.1767709482683,485.0429233250774
wind river weather modification project,2000,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2001,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2002,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2003,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2004,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2005,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2006,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2007,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2008,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2009,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2010,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2011,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2012,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2013,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2014,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2015,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2016,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2017,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2018,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2019,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2020,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2021,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2022,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2023,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2024,2000,False,big sandy river drainage,muddy ridge,,
wind river weather modification project,2025,2000,False,big sandy river drainage,muddy ridge,,
wy aerial weather modification project,2000,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,523.0937755915376,514.5086422001953
wy aerial weather modification project,2001,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,493.8031664774813,475.9583535428146
wy aerial weather modification project,2002,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,499.8287258468659,500.7568791058179
wy aerial weather modification project,2003,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,554.7404726324166,528.195008451063
wy aerial weather modification project,2004,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,545.4837250976333,506.3206482503251
wy aerial weather modification project,2005,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,527.5245120155614,533.5839864999692
wy aerial weather modification project,2006,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,520.5522613558527,548.0435852203785
wy aerial weather modification project,2007,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,482.85480317221555,557.5625721450025
wy aerial weather modification project,2008,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,509.228689532889,505.3455160546829
wy aerial weather modification project,2009,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,586.2854771784931,593.4161513744739
wy aerial weather modification project,2010,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,508.9886107249383,560.1869836138533
wy aerial weather modification project,2011,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,548.236995530527,543.4571461582734
wy aerial weather modification project,2012,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,571.18609932988,573.238414576916
wy aerial weather modification project,2013,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,517.1269332999427,607.6351942999993
wy aerial weather modification project,2014,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,555.617761869527,515.0319974735783
wy aerial weather modification project,2015,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,576.9478884377663,547.8684339377162
wy aerial weather modification project,2016,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,556.3124830476812,496.5392085031668
wy aerial weather modification project,2017,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,630.2100763916692,563.3162883162006
wy aerial weather modification project,2018,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,519.2850185280452,570.1348560481285
wy aerial weather modification project,2019,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,589.968213247097,562.520947113931
wy aerial weather modification project,2020,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,561.6799565650884,549.6366607250422
wy aerial weather modification project,2021,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,587.7980038709169,517.2621370952919
wy aerial weather modification project,2022,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,600.1773580207041,580.3383420852942
wy aerial weather modification project,2023,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,595.9198351388433,609.8858620978831
wy aerial weather modification project,2024,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,606.0178473070391,561.2245386066642
wy aerial weather modification project,2025,2022,True,"never summer range, north-central colorado",climatologically similar nearby area,576.1913875242406,589.5014982255786
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2000,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,547.5811875142848,493.29639216449874
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2001,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,542.4539616497632,546.4303265923129
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2002,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,553.4665042160775,527.6654425563836
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2003,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,566.4529581271787,520.9395512349272
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2004,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,551.6904960052427,523.4909089695967
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2005,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,548.7022354949569,535.1597104491748
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2006,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,525.4732915834677,557.0608328923133
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2007,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,550.7302841691668,517.1959199701121
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2008,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,625.9159006714084,542.5721167108037
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2009,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,608.638739349125,553.9632055500213
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2010,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,573.4783232306104,530.0240193867036
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2011,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,577.547466943928,604.9166300418755
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2012,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,576.0380350243257,541.1626129984664
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2013,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,634.8278832288399,548.2640771591628
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2014,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,612.157553046774,543.0423012544376
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2015,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,661.3860981628666,614.962002178453
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2016,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,583.2508952231746,586.322630714987
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2017,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,599.4500165879402,551.585199843909
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2018,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,623.6487241141624,605.1557889714992
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2019,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,620.0662445946994,585.0174673572219
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2020,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,602.736280701138,588.9313355277875
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2021,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,605.3545303144969,576.3880697811887
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2022,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,651.5640931042523,568.7646003260757
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2023,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,652.3228673496657,598.444152476365
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2024,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,611.6482969791571,578.8728192501103
wyoming 5-year weather mod. pilot prog. - med bow sierra madres,2025,2007,True,"medicine bow mountains, sierra madre mountains",climatologically similar nearby area,647.7072311086382,640.4188907393776
wyoming 5-year weather mod. pilot prog. - wind river mountains,2000,2007,True,southern end of wind river mountain range,climatologically similar nearby area,585.754967729915,524.7677223689224
wyoming 5-year weather mod. pilot prog. - wind river mountains,2001,2007,True,southern end of wind river mountain range,climatologically similar nearby area,562.3574124311948,597.4039193213737
wyoming 5-year weather mod. pilot prog. - wind river mountains,2002,2007,True,southern end of wind river mountain range,climatologically similar nearby area,563.4899465594009,558.717028780055
wyoming 5-year weather mod. pilot prog. - wind river mountains,2003,2007,True,southern end of wind river mountain range,climatologically similar nearby area,577.8514442778977,571.4771433505276
wyoming 5-year weather mod. pilot prog. - wind river mountains,2004,2007,True,southern end of wind river mountain range,climatologically similar nearby area,544.9574232435936,587.3289441657358
wyoming 5-year weather mod. pilot prog. - wind river mountains,2005,2007,True,southern end of wind river mountain range,climatologically similar nearby area,569.750786979102,553.2437676248891
wyoming 5-year weather mod. pilot prog. - wind river mountains,2006,2007,True,southern end of wind river mountain range,climatologically similar nearby area,517.6904113847705,593.1062096174659
wyoming 5-year weather mod. pilot prog. - wind river mountains,2007,2007,True,southern end of wind river mountain range,climatologically similar nearby area,635.6231197216831,506.31140361547057
wyoming 5-year weather mod. pilot prog. - wind river mountains,2008,2007,True,southern end of wind river mountain range,climatologically similar nearby area,564.7578237822413,558.5002616694516
wyoming 5-year weather mod. pilot prog. - wind river mountains,2009,2007,True,southern end of wind river mountain range,climatologically similar nearby area,661.3095363891032,555.8984298164734
wyoming 5-year weather mod. pilot prog. - wind river mountains,2010,2007,True,southern end of wind river mountain range,climatologically similar nearby area,602.4154265807027,550.1623496907059
wyoming 5-year weather mod. pilot prog. - wind river mountains,2011,2007,True,southern end of wind river mountain range,climatologically similar nearby area,610.3234079267872,578.6261290480262
wyoming 5-year weather mod. pilot prog. - wind river mountains,2012,2007,True,southern end of wind river mountain range,climatologically similar nearby area,601.6998998055914,596.1437492045424
wyoming 5-year weather mod. pilot prog. - wind river mountains,2013,2007,True,southern end of wind river mountain range,climatologically similar nearby area,606.4511390476964,606.5664999624827
wyoming 5-year weather mod. pilot prog. - wind river mountains,2014,2007,True,southern end of wind river mountain range,climatologically similar nearby area,644.2139462954884,597.5219189300102
wyoming 5-year weather mod. pilot prog. - wind river mountains,2015,2007,True,southern end of wind river mountain range,climatologically similar nearby area,573.6743204986806,577.3576633776613
wyoming 5-year weather mod. pilot prog. - wind river mountains,2016,2007,True,southern end of wind river mountain range,climatologically similar nearby area,667.5044090279932,605.7254109456292
wyoming 5-year weather mod. pilot prog. - wind river mountains,2017,2007,True,southern end of wind river mountain range,climatologically similar nearby area,626.6363904443328,602.1071423712713
wyoming 5-year weather mod. pilot prog. - wind river mountains,2018,2007,True,southern end of wind river mountain range,climatologically similar nearby area,609.6275069440718,624.9014041984004
wyoming 5-year weather mod. pilot prog. - wind river mountains,2019,2007,True,southern end of wind river mountain range,climatologically similar nearby area,610.8925901552873,623.4234175732879
wyoming 5-year weather mod. pilot prog. - wind river mountains,2020,2007,True,southern end of wind river mountain range,climatologically similar nearby area,675.6841393177338,607.2619103480157
wyoming 5-year weather mod. pilot prog. - wind river mountains,2021,2007,True,southern end of wind river mountain range,climatologically similar nearby area,607.9829624742986,586.5686748459685
wyoming 5-year weather mod. pilot prog. - wind river mountains,2022,2007,True,southern end of wind river mountain range,climatologically similar nearby area,623.458100740168,595.176246104198
wyoming 5-year weather mod. pilot prog. - wind river mountains,2023,2007,True,southern end of wind river mountain range,climatologically similar nearby area,678.4385113379399,600.2552660090491
wyoming 5-year weather mod. pilot prog. - wind river mountains,2024,2007,True,southern end of wind river mountain range,climatologically similar nearby area,656.396019191222,608.6183416520936
wyoming 5-year weather mod. pilot prog. - wind river mountains,2025,2007,True,southern end of wind river mountain range,climatologically similar nearby area,628.8389166035439,625.7012606897438
wyoming weather modification pilot program,2000,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,630.4156243851155,642.8793597532015
wyoming weather modification pilot program,2001,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,601.8561829089931,626.2220326746155
wyoming weather modification pilot program,2002,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,657.5205349605651,630.4031196975118
wyoming weather modification pilot program,2003,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,659.0342741218284,636.0826576250001
wyoming weather modification pilot program,2004,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,648.3001549705485,622.1023671716915
wyoming weather modification pilot program,2005,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,646.5415265311755,614.3651935589261
wyoming weather modification pilot program,2006,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,701.7616885841497,596.1140525672322
wyoming weather modification pilot program,2007,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,671.7097510120415,625.1212660480782
wyoming weather modification pilot program,2008,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,636.2641556480511,656.8286363316947
wyoming weather modification pilot program,2009,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,679.9883581910725,629.9272140490108
wyoming weather modification pilot program,2010,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,736.9902951070338,644.0548240643515
wyoming weather modification pilot program,2011,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,669.4686972253824,664.1607821853079
wyoming weather modification pilot program,2012,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,673.0761291470008,668.0172374105667
wyoming weather modification pilot program,2013,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,689.143629142902,630.511678695849
wyoming weather modification pilot program,2014,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,693.1147868919561,684.926483911341
wyoming weather modification pilot program,2015,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,679.0780218810767,690.6837522338872
wyoming weather modification pilot program,2016,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,730.4960104394365,636.753753569536
wyoming weather modification pilot program,2017,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,766.5637349665292,646.9040782589711
wyoming weather modification pilot program,2018,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,705.9999266059217,699.7772670786547
wyoming weather modification pilot program,2019,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,687.4545800876757,668.8286619686174
wyoming weather modification pilot program,2020,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,655.4779236544312,619.5055513137037
wyoming weather modification pilot program,2021,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,709.3976379914252,642.5079623816829
wyoming weather modification pilot program,2022,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,734.2834085173521,673.765759370688
wyoming weather modification pilot program,2023,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,724.7180660497655,653.423933742885
wyoming weather modification pilot program,2024,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,727.8121947847334,674.664405734089
wyoming weather modification pilot program,2025,2006,True,"medicine bow mountains, southeast wyoming",climatologically similar nearby area,713.9971055119327,688.3099053420895
wyoming weather modification pilot project,2000,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,591.6959091820478,655.5563651008682
wyoming weather modification pilot project,2001,2008,True,southeast and south-central wyoming medicine bow and sierra madre ranges,medicine bow or sierra madre range not seeded,642.368783158122,614.2386520943053
