site_id,state,year_month,year,month,target_area,control_area,target_area_precip_mm,control_area_precip_mm,target_area_seeded,seeding_season_months,treatment_start_year,did_eligible
medicine_bow_wy,wyoming,2004-07,2004,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,25.0,23.01,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2004-08,2004,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,30.36,26.79,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2004-09,2004,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,36.03,36.84,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2004-10,2004,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,46.97,48.91,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2004-11,2004,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,70.8,79.56,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2004-12,2004,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,78.46,64.74,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-01,2005,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,77.37,75.45,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-02,2005,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,60.54,42.77,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-03,2005,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,52.43,79.56,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-04,2005,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,57.34,38.44,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-05,2005,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,28.29,23.86,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-06,2005,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,26.13,29.08,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-07,2005,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,23.46,21.88,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-08,2005,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,27.05,27.72,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-09,2005,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,40.68,30.64,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-10,2005,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,61.34,33.47,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-11,2005,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,62.26,61.45,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2005-12,2005,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,83.99,67.1,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-01,2006,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,102.02,101.54,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-02,2006,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,85.46,74.02,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-03,2006,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,50.41,82.36,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-04,2006,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,52.28,70.35,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-05,2006,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,43.45,50.06,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-06,2006,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,39.08,29.0,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-07,2006,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,29.03,30.11,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-08,2006,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,23.93,29.36,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-09,2006,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,34.97,41.12,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-10,2006,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,58.92,58.0,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-11,2006,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,88.05,72.17,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2006-12,2006,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,66.61,56.44,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-01,2007,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,76.73,91.01,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-02,2007,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,81.37,60.21,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-03,2007,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,63.93,79.63,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-04,2007,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,46.05,47.8,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-05,2007,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,44.97,37.43,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-06,2007,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,20.09,35.43,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-07,2007,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,25.56,31.77,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-08,2007,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,39.89,33.1,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-09,2007,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,36.85,41.04,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-10,2007,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,57.86,51.1,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-11,2007,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,73.33,51.79,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2007-12,2007,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,94.51,90.52,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-01,2008,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,94.42,96.43,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-02,2008,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,107.95,60.64,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-03,2008,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,80.04,75.42,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-04,2008,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,73.34,63.79,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-05,2008,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,55.72,45.7,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-06,2008,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,35.38,17.38,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-07,2008,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,44.23,37.02,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-08,2008,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,40.18,31.45,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-09,2008,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,49.19,39.83,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-10,2008,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,62.81,67.34,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-11,2008,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,84.33,80.53,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2008-12,2008,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,113.32,89.94,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-01,2009,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,90.13,92.1,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-02,2009,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,97.5,77.12,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-03,2009,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,66.58,74.11,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-04,2009,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,67.37,73.81,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-05,2009,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,43.2,41.05,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-06,2009,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,34.11,27.34,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-07,2009,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,30.28,24.07,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-08,2009,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,31.12,23.93,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-09,2009,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,51.82,45.39,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-10,2009,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,62.25,69.6,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-11,2009,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,69.22,68.66,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2009-12,2009,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,80.05,70.66,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-01,2010,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,58.72,72.07,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-02,2010,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,70.01,82.8,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-03,2010,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,93.38,75.14,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-04,2010,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,65.96,46.38,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-05,2010,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,35.24,35.97,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-06,2010,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,31.79,33.02,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-07,2010,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,30.97,24.21,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-08,2010,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,18.75,39.12,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-09,2010,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,34.36,53.07,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-10,2010,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,62.3,42.37,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-11,2010,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,69.95,84.57,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2010-12,2010,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,85.48,85.44,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-01,2011,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,91.65,60.73,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-02,2011,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,46.36,44.77,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-03,2011,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,69.36,58.45,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-04,2011,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,44.44,52.49,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-05,2011,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,41.08,25.32,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-06,2011,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,33.27,25.11,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-07,2011,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,17.94,21.26,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-08,2011,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,25.8,17.64,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-09,2011,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,42.84,27.18,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-10,2011,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,58.4,51.41,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-11,2011,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,60.28,37.85,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2011-12,2011,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,41.41,57.51,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-01,2012,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,100.76,87.39,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-02,2012,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,77.29,81.7,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-03,2012,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,74.91,67.28,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-04,2012,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,42.59,49.97,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-05,2012,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,53.05,33.73,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-06,2012,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,36.71,34.45,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-07,2012,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,16.65,22.06,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-08,2012,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,34.43,33.52,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-09,2012,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,41.68,33.12,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-10,2012,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,63.92,35.24,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-11,2012,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,88.66,61.47,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2012-12,2012,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,106.96,66.67,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-01,2013,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,96.87,89.65,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-02,2013,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,89.93,72.82,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-03,2013,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,73.14,41.5,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-04,2013,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,56.29,58.42,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-05,2013,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,41.81,23.26,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-06,2013,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,26.96,34.57,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-07,2013,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,26.67,22.75,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-08,2013,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,17.32,30.23,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-09,2013,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,32.16,17.39,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-10,2013,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,46.01,28.94,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-11,2013,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,62.73,70.68,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2013-12,2013,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,40.37,75.33,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-01,2014,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,96.55,29.69,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-02,2014,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,107.23,68.84,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-03,2014,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,81.24,72.6,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-04,2014,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,50.71,32.52,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-05,2014,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,40.39,48.05,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-06,2014,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,38.16,33.11,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-07,2014,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,24.6,32.3,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-08,2014,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,22.81,30.02,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-09,2014,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,40.49,37.63,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-10,2014,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,55.91,41.57,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-11,2014,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,31.04,65.21,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2014-12,2014,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,84.73,58.71,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-01,2015,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,79.02,94.86,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-02,2015,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,90.43,72.62,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-03,2015,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,90.47,58.0,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-04,2015,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,72.34,27.43,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-05,2015,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,36.43,34.73,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-06,2015,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,32.32,34.12,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-07,2015,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,34.22,22.77,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-08,2015,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,27.86,31.02,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-09,2015,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,47.08,37.68,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-10,2015,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,55.79,51.96,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-11,2015,11,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,71.72,71.17,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2015-12,2015,12,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,114.64,72.45,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-01,2016,1,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,79.98,72.5,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-02,2016,2,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,41.31,54.11,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-03,2016,3,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,55.22,46.29,True,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-04,2016,4,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,52.87,43.92,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-05,2016,5,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,39.54,32.76,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-06,2016,6,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,15.72,9.08,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-07,2016,7,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,28.55,22.18,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-08,2016,8,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,38.41,19.43,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-09,2016,9,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,37.31,19.11,False,11;12;1;2;3,2008,True
medicine_bow_wy,wyoming,2016-10,2016,10,"Medicine Bow and Sierra Madre Ranges, south-central Wyoming",North Park basin and Laramie Plains,32.26,47.19,False,11;12;1;2;3,2008,True
